Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
4165.808068003451,0,5474.599536497132,0,0,0,0,0,0,0,0,0,0
3920.3112053679088,0,4830.102512534041,0,0,0,0,0,0,0,0,0,0
4199.498742581569,0,5066.661984303441,0,0,0,0,0,0,0,0,0,0
3920.435269461905,0,4904.372938791991,0,0,0,0,0,0,0,0,0,0
4190.911062985885,0,4553.2049535621045,0,0,0,0,0,0,0,0,0,0
3920.9533374670727,0,4592.446937051761,0,0,0,0,0,0,0,0,0,0
3920.9327663346166,0,4795.065152285254,0,0,0,0,0,0,0,0,0,0
4713.4187850488015,0,5213.008296749173,0,0,0,0,0,0,0,0,0,0
2805.9292817713153,0,4474.923375171195,0,0,0,0,0,0,0,0,0,0
2989.148327806408,0,5119.277591910244,0,0,0,0,0,0,0,0,0,0
1916.2663923960201,0,5749.029126953292,0,0,0,0,0,0,0,0,0,0
2092.5380929590856,0,6158.247326102266,0,0,0,0,0,0,0,0,0,0
2388.6705878480047,0,1758.273730673758,0,0,0,0,0,0,0,0,0,0
1469.400580178381,0,348.5364358430852,0,0,0,0,0,0,0,0,0,0
2553.2985814323515,0,2435.9177277199487,0,0,0,0,0,0,0,0,0,0
1474.4854379511655,0,521.6461516418044,0,0,0,0,0,0,0,0,0,0
2521.889716515702,0,2286.376778376009,0,0,0,0,0,0,0,0,0,0
1581.4445742893924,0,574.7212406445673,0,0,0,0,0,0,0,0,0,0
2352.7033843107783,0,7589.163679466859,0,0,0,0,0,0,0,0,0,0
2793.3306021054,0,8867.752542739385,0,0,0,0,0,0,0,0,0,0
4142.461458486025,0,6881.233585606616,0,0,0,0,0,0,0,0,0,0
4628.171205348425,0,6756.751097882445,0,0,0,0,0,0,0,0,0,0
3923.2372731026903,0,5764.172344341883,0,0,0,0,0,0,0,0,0,0
4177.014638632988,0,4894.169279239436,0,0,0,0,0,0,0,0,0,0
3921.248827279836,0,3734.1192057457356,0,0,0,0,0,0,0,0,0,0
4188.856565595927,0,3092.721755569507,0,0,0,0,0,0,0,0,0,0
4190.939169943958,0,2597.6558397940407,0,0,0,0,0,0,0,0,0,0
4177.927524796667,0,2756.001745343888,0,0,0,0,0,0,0,0,0,0
4219.900515327745,0,2346.2966399532193,0,0,0,0,0,0,0,0,0,0
4218.434730080482,0,2393.1902885518375,0,0,0,0,0,0,0,0,0,0
4197.0068568646975,0,2294.974708368659,0,0,0,0,0,0,0,0,0,0
4825.49567346327,0,2614.126942914655,0,0,0,0,0,0,0,0,0,0
3045.915812796219,0,2285.1546756792122,0,0,0,0,0,0,0,0,0,0
2981.9499724725642,0,1939.3497620851047,0,0,0,0,0,0,0,0,0,0
1948.0317901202461,0,2370.1244988395324,0,0,0,0,0,0,0,0,0,0
2006.6721116349818,0,2546.7366443334245,0,0,0,0,0,0,0,0,0,0
2317.5843847581964,0,1305.156759548772,0,0,0,0,0,0,0,0,0,0
1241.2396757721804,0,130.24643257039537,0,0,0,0,0,0,0,0,0,0
2323.855147943702,0,2026.6639050046178,0,0,0,0,0,0,0,0,0,0
1234.5953046174318,0,130.08668103600107,0,0,0,0,0,0,0,0,0,0
2386.576383338452,0,2119.4872535035825,0,0,0,0,0,0,0,0,0,0
1332.8594833879254,0,130.07611580193313,0,0,0,0,0,0,0,0,0,0
2670.6585832290475,0,2571.2091610026637,0,0,0,0,0,0,0,0,0,0
2795.454017305731,0,1017.4754879846714,0,0,0,0,0,0,0,0,0,0
4663.51485380675,0,2983.282196394468,0,0,0,0,0,0,0,0,0,0
4880.051941312758,0,2783.430177892772,0,0,0,0,0,0,0,0,0,0
4590.061569935246,0,3076.2395649714886,0,0,0,0,0,0,0,0,0,0
4643.562033411958,0,2775.310495306125,0,0,0,0,0,0,0,0,0,0
4885.350135885088,0,2612.109672648153,0,0,0,0,0,0,0,0,0,0
4834.676915533452,0,2590.206497996946,0,0,0,0,0,0,0,0,0,0
4886.813248559715,0,2129.489463290261,0,0,0,0,0,0,0,0,0,0
4919.836926937123,0,2110.058279923559,0,0,0,0,0,0,0,0,0,0
5025.046974274905,0,2087.6280024904127,0,0,0,0,0,0,0,0,0,0
5159.467181606596,0,1794.4832914262154,0,0,0,0,0,0,0,0,0,0
5120.33427253165,0,1743.5743632277229,0,0,0,0,0,0,0,0,0,0
5814.867173264916,0,1473.891123063628,0,0,0,0,0,0,0,0,0,0
3284.0629217908445,0,1245.292785956393,0,0,0,0,0,0,0,0,0,0
3226.093873621526,0,1656.8109361525824,0,0,0,0,0,0,0,0,0,0
2108.8213992203837,0,2662.6972663007946,0,0,0,0,0,0,0,0,0,0
2008.7722257006837,0,3398.8515560893693,0,0,0,0,0,0,0,0,0,0
2320.2720160332483,0,2341.3784974805353,0,0,0,0,0,0,0,0,0,0
1426.282879423077,0,255.27392292533105,0,0,0,0,0,0,0,0,0,0
2520.3464498586013,0,3311.445189739333,0,0,0,0,0,0,0,0,0,0
1698.7609735104327,0,1302.6512525789788,0,0,0,0,0,0,0,0,0,0
2040.218357783785,0,3287.7544947801907,0,0,0,0,0,0,0,0,0,0
1888.3826091676701,0,1685.1523470283266,0,0,0,0,0,0,0,0,0,0
2572.9155916579916,0,7685.190352265466,0,0,0,0,0,0,0,0,0,0
2765.068097011381,0,8478.435488501025,0,0,0,0,0,0,0,0,0,0
4363.0870005865945,0,7080.862661669873,0,0,0,0,0,0,0,0,0,0
4598.574192683572,0,8505.642321371326,0,0,0,0,0,0,0,0,0,0
4158.907091474203,0,8719.956968999166,0,0,0,0,0,0,0,0,0,0
4166.235831902811,0,8313.123904229811,0,0,0,0,0,0,0,0,0,0
3928.0863608072373,0,6957.672123721347,0,0,0,0,0,0,0,0,0,0
4185.21344095656,0,6905.07161161727,0,0,0,0,0,0,0,0,0,0
3924.7074667887023,0,5959.558261969319,0,0,0,0,0,0,0,0,0,0
4203.784698444092,0,5412.491121207701,0,0,0,0,0,0,0,0,0,0
3921.467516357598,0,4930.728478096723,0,0,0,0,0,0,0,0,0,0
4206.680523808976,0,5102.677363979954,0,0,0,0,0,0,0,0,0,0
3922.5109048734193,0,5006.463659553329,0,0,0,0,0,0,0,0,0,0
4673.677157200001,0,5491.943357808912,0,0,0,0,0,0,0,0,0,0
2806.4354263055466,0,4605.304841377744,0,0,0,0,0,0,0,0,0,0
2987.7157999947963,0,4543.846637445905,0,0,0,0,0,0,0,0,0,0
1914.6988992021973,0,5214.76117952598,0,0,0,0,0,0,0,0,0,0
2072.483039822779,0,5929.645135589724,0,0,0,0,0,0,0,0,0,0
2390.438263968404,0,1610.845531101363,0,0,0,0,0,0,0,0,0,0
1469.593963367715,0,318.1325031344167,0,0,0,0,0,0,0,0,0,0
2571.7929830944777,0,2287.9132438095908,0,0,0,0,0,0,0,0,0,0
1462.4989888751113,0,399.52898837402006,0,0,0,0,0,0,0,0,0,0
2541.5720119587363,0,2408.019010985555,0,0,0,0,0,0,0,0,0,0
1462.3807130069767,0,415.12007321250707,0,0,0,0,0,0,0,0,0,0
2549.307940301627,0,2538.7432614731233,0,0,0,0,0,0,0,0,0,0
1465.4071152759755,0,621.0046095912394,0,0,0,0,0,0,0,0,0,0
2924.2590902248044,0,4692.066964239976,0,0,0,0,0,0,0,0,0,0
2596.235054942116,0,7776.349874642284,0,0,0,0,0,0,0,0,0,0
2218.685331153558,0,7328.995106631034,0,0,0,0,0,0,0,0,0,0
2969.863140369176,0,6466.99454259221,0,0,0,0,0,0,0,0,0,0
2724.593605065261,0,4683.8390500129035,0,0,0,0,0,0,0,0,0,0
2990.3362067560906,0,4970.521850913201,0,0,0,0,0,0,0,0,0,0
2940.647074809669,0,4029.428487840053,0,0,0,0,0,0,0,0,0,0
3111.888144953327,0,3379.829510320595,0,0,0,0,0,0,0,0,0,0
3160.777797555853,0,3251.40864847967,0,0,0,0,0,0,0,0,0,0
2143.61779346822,0,1741.6918755997215,0,0,0,0,0,0,0,0,0,0
2115.9540937373736,0,2013.282966754693,0,0,0,0,0,0,0,0,0,0
2541.835532609254,0,2501.0874800613565,0,0,0,0,0,0,0,0,0,0
2541.856039720646,0,2529.3275360274356,0,0,0,0,0,0,0,0,0,0
2444.1301605970657,0,2744.826201028239,0,0,0,0,0,0,0,0,0,0
2230.0997622257587,0,1178.5463720594985,0,0,0,0,0,0,0,0,0,0
1443.6256784485151,0,371.33302758013946,0,0,0,0,0,0,0,0,0,0
2453.7627357985093,0,2171.4461746209195,0,0,0,0,0,0,0,0,0,0
1562.4696007937837,0,520.281135816043,0,0,0,0,0,0,0,0,0,0
2364.1539707461584,0,2298.8589727196945,0,0,0,0,0,0,0,0,0,0
1479.0466135143286,0,589.822438363439,0,0,0,0,0,0,0,0,0,0
2351.754012506287,0,2291.4409991688945,0,0,0,0,0,0,0,0,0,0
1479.3715709285057,0,580.6620563266723,0,0,0,0,0,0,0,0,0,0
2356.0643270220503,0,2307.9009459126464,0,0,0,0,0,0,0,0,0,0
1478.970950054944,0,594.7358088426624,0,0,0,0,0,0,0,0,0,0
2360.249840482563,0,2250.636713065222,0,0,0,0,0,0,0,0,0,0
1207.9093223781958,0,108.94445169486549,0,0,0,0,0,0,0,0,0,0
2577.500447020806,0,2143.0854837830498,0,0,0,0,0,0,0,0,0,0
1244.7101115812889,0,202.82677131284083,0,0,0,0,0,0,0,0,0,0
2645.1483849860188,0,1987.9075376834028,0,0,0,0,0,0,0,0,0,0
1244.7101115812889,0,202.85245685957096,0,0,0,0,0,0,0,0,0,0
2661.0318741797814,0,1864.134417429721,0,0,0,0,0,0,0,0,0,0
1244.7101115812889,0,202.8733269942713,0,0,0,0,0,0,0,0,0,0
2496.860711367536,0,1609.6208074332405,0,0,0,0,0,0,0,0,0,0
1244.7101115812889,0,202.90824281851584,0,0,0,0,0,0,0,0,0,0
1987.7449011731044,0,309.66420587928184,0,0,0,0,0,0,0,0,0,0
1628.450043763717,0,1016.0287321631366,0,0,0,0,0,0,0,0,0,0
1828.5281885979482,0,620.0578710489,0,0,0,0,0,0,0,0,0,0
1925.0411656741358,0,1612.6635958915817,0,0,0,0,0,0,0,0,0,0
1847.08159822587,0,687.5767381959027,0,0,0,0,0,0,0,0,0,0
1920.2420849854836,0,1623.4836269018228,0,0,0,0,0,0,0,0,0,0
1847.4190657861604,0,678.6485473746532,0,0,0,0,0,0,0,0,0,0
